date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2024-03-26,6,greedy,Tate McRae,97.0,131872,single,1,2023-09-15,True,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2023-08-31,49,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,93.0,221520,album,15,2022-12-02,True,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
2023-10-13,4,,iñigo quintero,92.0,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2024-05-01,1,Espresso,,95.0,175459,single,1,2024-04-12,True,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
2024-02-21,39,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,,222369,single,1,2023-07-13,False,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-07-22,16,,Teddy Swims,91.0,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-01-03,46,wherever u r (ft. V of BTS),,81.0,153034,single,1,2023-12-30,False,https://i.scdn.co/image/ab67616d0000b27348bcaf5d476b6cb7c6277a7d
2024-10-16,27,The Emptiness Machine,Linkin Park,92.0,190427,single,1,2024-09-05,True,https://i.scdn.co/image/ab67616d0000b273c0db065619ed208515412917
2024-11-25,5,,Kendrick Lamar,81.0,317092,album,12,2024-11-22,True,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58
2023-07-10,45,Los del Espacio,LIT killah,,338000,single,1,2023-06-01,False,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
2024-09-04,13,A Bar Song (Tipsy),,88.0,171291,album,12,2024-05-31,True,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
2023-06-16,33,El Azul,Junior H & Peso Pluma,95.0,187225,single,1,2023-02-10,False,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
2023-10-16,29,Daylight,David Kushner,95.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2024-07-07,17,,Djo,94.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2023-06-06,38,AMG,Natanael Cano & Peso Pluma & Gabito Ballesteros,,174942,single,1,2022-11-24,True,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a
2024-02-06,10,redrum,21 Savage,,270697,album,15,2024-01-12,True,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2023-12-30,34,Flowers,,91.0,200600,album,14,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-01-20,47,,The Weeknd,91.0,260253,album,18,2016-11-24,False,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2023-07-08,30,,Miley Cyrus,95.0,196453,album,15,2020-11-27,False,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
2023-07-16,49,Baby Don't Hurt Me,,94.0,140017,single,2,2023-04-06,False,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
2024-01-02,24,We Found Love,,85.0,215226,album,11,2011-11-18,False,https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46
2023-11-08,26,As It Was,Harry Styles,95.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-07-12,21,we can't be friends (wait for your love),Ariana Grande,90.0,228639,album,13,2024-03-08,False,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-03-21,42,eternal sunshine,,88.0,210200,album,13,2024-03-08,False,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-01-30,24,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94.0,191466,single,1,2023-08-30,True,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
2023-06-16,20,TQG,,,197933,album,17,2023-02-24,True,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
2023-09-25,39,un x100to,,82.0,194563,album,12,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae
2023-11-05,34,vampire,Olivia Rodrigo,,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-04-01,39,Houdini,Dua Lipa,92.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2024-07-25,28,Austin (Boots Stop Workin'),Dasha,91.0,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2023-07-13,42,Angels Like You,Miley Cyrus,95.0,196453,album,15,2020-11-27,False,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
2024-10-09,35,Gata Only,FloyyMenor,79.0,222000,album,7,2024-08-09,True,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6
2023-09-09,5,QLONA,KAROL G,90.0,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2023-09-23,48,Sweater Weather,The Neighbourhood,91.0,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-02-28,44,Daylight,David Kushner,94.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2023-08-14,26,Like Crazy,Jimin,95.0,212241,single,6,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2024-03-28,25,FE!N (feat. Playboi Carti),Travis Scott,92.0,191700,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-01-18,47,Según Quién,Maluma,91.0,142334,album,25,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2024-05-21,31,Madonna,Natanael Cano & Oscar Maydon,93.0,187087,single,1,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
2023-08-06,50,Chemical,Post Malone,90.0,184013,single,1,2023-04-14,True,https://i.scdn.co/image/ab67616d0000b273f76f8deeba5370c98ad38f1c
2023-12-28,30,As It Was,Harry Styles,91.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2023-08-20,43,SABOR FRESA,Fuerza Regida,,156500,single,1,2023-06-22,True,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
2024-05-15,6,i like the way you kiss me,Artemas,100.0,142514,single,1,2024-03-19,False,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2023-06-25,6,Flowers,Miley Cyrus,91.0,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2024-10-25,23,EL LOKERON,Tito Double P,89.0,145473,album,21,2024-08-22,True,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2024-01-25,7,Stick Season,Noah Kahan,97.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-04-09,27,LA FALDA,Myke Towers,92.0,174229,album,23,2023-09-18,True,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
2023-08-03,47,SABOR FRESA,Fuerza Regida,93.0,156500,single,1,2023-06-22,True,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
2024-04-11,6,Gata Only,FloyyMenor & Cris Mj,,222000,single,1,2024-02-02,True,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
2024-06-02,35,Slow It Down,,90.0,161831,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-03-04,2,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,95.0,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2024-03-10,17,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86.0,244684,album,36,2024-02-09,False,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
2024-10-01,10,Beautiful Things,Benson Boone,90.0,180304,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-01-01,38,MONACO,Bad Bunny,93.0,267194,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2024-10-02,46,,Hanumankind & Kalmi,91.0,190666,single,1,2024-07-09,True,https://i.scdn.co/image/ab67616d0000b273d9afe5c70c43cb2bd34605ea
2023-08-16,36,,The Weeknd & Madonna,93.0,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-01-19,41,n.h.i.e.,21 Savage,85.0,143718,album,15,2024-01-12,True,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-11-10,20,São Paulo (feat. Anitta),The Weeknd & Anitta,84.0,301623,single,1,2024-10-31,True,https://i.scdn.co/image/ab67616d0000b273935a1712f56a9ee9d51ffd6e
2024-11-04,48,Disease,Lady Gaga,84.0,229997,single,1,2024-10-25,False,https://i.scdn.co/image/ab67616d0000b273465e58cfc2ee480a7d0ae59d
2023-09-26,9,,Peso Pluma,94.0,212878,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
2023-07-11,23,,Taylor Swift,86.0,220306,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2023-08-15,37,Anti-Hero,Taylor Swift,93.0,200690,album,13,2022-10-21,False,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2023-06-03,37,AMG,,94.0,174942,single,1,2022-11-24,True,https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a
2024-05-20,19,THE GREATEST,,78.0,293840,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-08-30,6,Dance The Night (From Barbie The Album),,,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-07-13,29,The Night We Met,Lord Huron,89.0,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-06-17,4,,,85.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-09-22,31,,Gigi Perez,89.0,211978,single,1,2024-07-26,False,https://i.scdn.co/image/ab67616d0000b2730f588c6bdb28000656d084bf
2024-09-26,42,Heavy Is the Crown,Linkin Park,70.0,167012,single,2,2024-09-24,False,https://i.scdn.co/image/ab67616d0000b2735e2801d58ceb23a9d19308b7
2023-07-12,17,Kill Bill,,95.0,153946,album,23,2022-12-08,False,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2024-08-22,48,KEHLANI,,89.0,122360,single,3,2024-06-24,False,https://i.scdn.co/image/ab67616d0000b273f2cd132495d61b0da6a900d2
2024-01-23,30,The Night We Met,Lord Huron,83.0,208211,album,14,2015-04-07,False,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
2024-02-12,16,Flowers,Miley Cyrus,95.0,200600,album,14,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2023-12-26,16,The Christmas Song (Merry Christmas To You),Nat King Cole,,190973,album,36,1961-09-25,False,https://i.scdn.co/image/ab67616d0000b273deac5adf07affb5fec422701
2024-02-16,30,The Night We Met,Lord Huron,83.0,208211,album,14,2015-04-07,False,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
2024-02-06,26,,,94.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2023-12-04,24,Si No Estás,,98.0,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2024-07-13,3,Please Please Please,Sabrina Carpenter,98.0,186365,single,2,2024-06-06,True,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
2024-04-16,38,,Zach Bryan,92.0,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-08-20,49,See You Again (feat. Kali Uchis),"Tyler, The Creator",89.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2023-07-08,35,See You Again (feat. Kali Uchis),"Tyler, The Creator",96.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-03-29,6,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2024-03-22,9,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,86.0,244684,album,36,2024-02-09,False,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
2023-08-31,42,Heeriye (feat. Arijit Singh),Jasleen Royal & Arijit Singh & Dulquer Salmaan,86.0,194857,single,1,2023-07-25,False,https://i.scdn.co/image/ab67616d0000b27302ea9d69484ed871c3e34bea
2024-02-26,40,Paint The Town Red,Doja Cat,87.0,230480,album,15,2023-09-20,True,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
2024-09-05,17,I Had Some Help (Feat. Morgan Wallen),Post Malone,,178205,album,18,2024-08-15,True,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2023-11-22,50,Snooze,SZA,,201800,album,23,2022-12-09,True,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-07-06,18,Tough,Quavo & Lana Del Rey,76.0,188828,single,1,2024-07-03,False,https://i.scdn.co/image/ab67616d0000b273e1a7ec3a606b52b7328d3e78
2023-06-24,28,See You Again (feat. Kali Uchis),"Tyler, The Creator",96.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2023-07-14,13,Super Shy,NewJeans,89.0,154666,single,2,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
2024-07-16,32,Sweater Weather,,90.0,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2023-05-25,28,Last Night,Morgan Wallen,89.0,163854,album,36,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2024-03-20,38,Strangers,,93.0,172964,single,1,2023-09-01,False,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2023-09-14,32,,cassö & RAYE & D-Block Europe,91.0,132359,single,1,2023-08-11,True,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
2024-01-10,35,Surround Sound (feat. 21 Savage & Baby Tate),JID,94.0,229938,album,16,2022-10-31,True,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
2024-03-20,4,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,97.0,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2024-02-01,18,I Wanna Be Yours,Arctic Monkeys,96.0,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-04-14,10,TEXAS HOLD 'EM,Beyoncé,87.0,233456,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2023-10-02,47,La Bebe - Remix,Yng Lvcas & Peso Pluma,93.0,234352,single,2,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
2024-10-06,46,i like the way you kiss me,Artemas,82.0,142514,album,14,2024-07-11,False,https://i.scdn.co/image/ab67616d0000b2738fe69d8df304ff053693653e
2023-08-03,17,WHERE SHE GOES,Bad Bunny,,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2023-09-11,12,Columbia,,97.0,186000,single,1,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
2024-01-10,15,Strangers,Kenya Grace,96.0,172964,single,1,2023-09-01,False,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2024-11-10,50,Gata Only,FloyyMenor,77.0,222000,album,7,2024-08-09,True,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6
2023-12-22,40,Starboy,The Weeknd,,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-01-23,22,Starboy,The Weeknd,95.0,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-05-02,27,The Tortured Poets Department,Taylor Swift,86.0,293048,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-01-07,32,Según Quién,,90.0,142334,album,25,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
2023-12-02,30,Feliz Navidad,José Feliciano,82.0,182066,album,15,2002-09-24,False,https://i.scdn.co/image/ab67616d0000b273c8ac560f803bba4902f8bbc5
2024-09-30,2,BIRDS OF A FEATHER,Billie Eilish,99.0,210373,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-06-21,50,golden hour,JVKE,91.0,209259,album,12,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
2023-12-30,23,vampire,Olivia Rodrigo,92.0,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2023-08-04,2,LALA,,99.0,197920,album,23,2023-03-23,True,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
2024-06-29,40,Feather,Sabrina Carpenter,88.0,185552,album,17,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-08-28,30,,The Neighbourhood,91.0,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2023-12-05,30,,Noah Kahan,92.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-06-12,2,Espresso,Sabrina Carpenter,95.0,175459,single,1,2024-04-12,True,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
2023-06-21,18,I Wanna Be Yours,Arctic Monkeys,,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-09-27,47,It's ok I'm ok,Tate McRae,86.0,156521,single,1,2024-09-12,True,https://i.scdn.co/image/ab67616d0000b273cd9a93745f6a7cd54deaab22
2023-08-30,34,(It Goes Like) Nanana - Edit,,94.0,231545,single,1,2023-06-15,False,https://i.scdn.co/image/ab67616d0000b2739a8459318ff1a68ecfd74522
2024-03-30,49,,Future & Metro Boomin,85.0,226213,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2023-10-01,32,Holanda,,92.0,231693,single,1,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
2024-01-28,16,,Bizarrap & Young Miko,93.0,187172,single,1,2024-01-10,False,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
2024-05-26,40,Madonna,Natanael Cano & Oscar Maydon,92.0,187087,single,1,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
2023-10-25,16,Que Onda,,94.0,191466,single,1,2023-08-30,True,https://i.scdn.co/image/ab67616d0000b273c069abd6ab0ed961aa7b2d39
2024-04-09,37,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91.0,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2023-11-15,9,PERRO NEGRO,Bad Bunny,97.0,162767,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2023-05-20,2,un x100to,Grupo Frontera & Bad Bunny,100.0,194563,single,1,2023-04-17,False,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
2024-06-28,34,,Bruno Mars,50.0,233653,UNKNOWN,10,2012-12-05,False,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
2024-04-22,44,Madonna,Natanael Cano & Oscar Maydon,93.0,187087,single,1,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
2023-10-16,7,,Tate McRae,,131872,single,3,2023-09-13,True,https://i.scdn.co/image/ab67616d0000b27358b0a8eefb8b1ec57b0d9394
2023-08-08,47,Tá OK,DENNIS & MC Kevin o Chris,92.0,92093,single,1,2023-05-04,False,https://i.scdn.co/image/ab67616d0000b2736b19d46024e623f257363a36
2024-02-03,43,Si No Estás,iñigo quintero,,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2024-10-17,23,,Lord Huron,88.0,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2023-06-22,35,,Metro Boomin,91.0,231746,album,13,2023-06-02,False,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f
2024-03-01,49,Feather,Sabrina Carpenter,93.0,185552,album,17,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-03-16,16,,,95.0,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-11-17,42,Stained,Linkin Park,69.0,185414,album,11,2024-11-15,False,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0
2024-10-19,6,Night Changes,One Direction,86.0,226600,album,16,2014-11-17,False,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4
2023-09-08,26,bad idea right?,Olivia Rodrigo,93.0,184783,single,1,2023-08-11,True,https://i.scdn.co/image/ab67616d0000b2738bfab8d577ad17a7b74d9f5f
2024-07-12,22,,Quavo & Lana Del Rey,85.0,188828,single,1,2024-07-03,False,https://i.scdn.co/image/ab67616d0000b273e1a7ec3a606b52b7328d3e78
2024-07-16,26,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,91.0,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-09-29,14,Too Sweet,Hozier,77.0,251424,album,23,2024-08-19,False,https://i.scdn.co/image/ab67616d0000b273b07bd43d1bec442c7fcc4d1e
2024-04-09,11,Magnetic,ILLIT,89.0,160688,single,4,2024-03-25,False,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
